,review,prediction
25864,"['figured', 'try', 'brand', 'not', 'disappointed', 'well', 'made', 'sturdy', 'came', 'different', 'mounting', 'hardware', 'different', 'tv', 'configuration', 'complained', 'level', 'mine', 'fairly', 'accurate', 'pleased', 'mount']",2
25902,"['bought', 'speaker', 'gift', 'girlfriend', 'speaker', 'working', 'great', 'let', 'battery', 'completely', 'die', 'house', 'weekend', 'speaker', 'not', 'charge', 'return', 'window', 'ended', 'speaker', 'day', 'issue', 'stuck', 'bose', 'paperweight', 'disappointed', 'bose', 'quality', 'become', 'poor', 'amazon', 'selling', 'speaker', 'even', 'though', 'issue', 'apparently', 'common', 'search', 'online']",2
25915,"['ya', 'no', 'puedo', 'dar', 'una', 'opinion', 'de', 'el', 'porque', 'no', 'vamos', 'casar', 'seria', 'de', 'mal', 'gusto']",2
25936,"['daughter', 'loved', 'computer', 'week', 'able', 'communicate', 'friend', 'play', 'roblox', 'video', 'call', 'etc', 'without', 'problem', 'today', 'today', 'would', 'not', 'turn', 'suddenly', 'no', 'mishap', 'power', 'would', 'not', 'come', 'acer', 'support', 'page', 'pretty', 'useless', 'least', 'able', 'find', 'tip', 'online', 'push', 'paperclip', 'carefully', 'battery', 'hole', 'second', 'worked', 'pushing', 'second', 'not']",2
25957,"['ok', 'week', 'great', 'also', 'ring', 'camera', 'honestly', 'one', 'may', 'better', 'virtually', 'everything', 'ring', 'camera', 'fraction', 'price', 'actually', 'easier', 'install', 'setup', 'ring', 'thinking', 'camera', 'considering', 'ring', 'try', 'first']",2
26101,"['price', 'headphone', 'great', 'last', 'long', 'time', 'short', 'charge', 'time', 'pair', 'easily', 'multiple', 'accessory', 'deliver', 'good', 'noise', 'cancellation', 'bass', 'could', 'bit', 'improved', 'well', 'crispness', 'music', 'altogether', 'good', 'set', 'wireless', 'headphone', 'one', 'beef', 'determining', 'use', 'volume', 'button', 'side', 'unit', 'not', 'marked', 'make', 'hard', 'guess', 'volume', 'advance', 'track']",2
26102,"['caveat', 'review', 'tried', 'chromecast', 'roku', 'one', 'blow', 'roku', 'water', 'functionality', 'built', 'alexa', 'god', 'send', 'work', 'exceptionally', 'well', 'ease', 'setup', 'use', 'wonderful', 'prefer', 'roku', 'thing', 'think', 'roku', 'better', 'easier', 'search', 'find', 'proprietary', 'apps', 'honestly', 'not', 'much', 'easier', 'plus', 'come', 'hdmi', 'extender', 'case', 'fit', 'snugly', 'tv', 'thank', 'roku', 'cord', 'connect', 'power', 'short', 'fire', 'tv', 'stick', 'way']",2
26164,"['good', 'product', 'far', 'not', 'used', 'receive', 'mode', 'yet', 'transmit', 'aux', 'cord', 'came', 'not', 'good', 'buy', 'use', 'mm', 'aux', 'cord', 'fine', 'product', 'unfortunately', 'not', 'pair', 'brand', 'new', 'ipod', 'touch', 'ipod', 'cannot', 'even', 'find', 'device']",2
26217,"['value', 'money']",2
26326,"['good', 'sound', 'quality', 'lose', 'connection', 'not']",2
26441,"['great', 'keyboard', 'box', 'lighting', 'changed', 'multi', 'colored', 'usb', 'connection', 'mouse', 'one', 'color', 'red', 'definitely', 'not', 'strong', 'board', 'mouse', 'worth']",2
26591,"['kid', 'rough', 'headphone', 'lasted', 'part', 'thru', 'abuse', 'would', 'buy', 'decently', 'priced', 'hold', 'well']",2
26603,"['work', 'great']",2
26612,"['exacting', 'need', 'one', 'small', 'problem', 'two', 'second', 'sound', 'delay', 'tried', 'resetting', 'no', 'result', 'mostly', 'use', 'play', 'video', 'game', 'night', 'not', 'big', 'deal', 'could', 'see', 'pretty', 'annoying', 'someone', 'trying', 'watch', 'movie']",2
26637,"['ordered', 'one', 'malfunctioning', 'le', 'week', 'return', 'window', 'used', 'handful', 'time', 'used', 'one', 'started', 'make', 'crackling', 'noise', 'first', 'connected', 'phone', 'speaker', 'slight', 'crackling', 'second', 'two', 'last', 'use', 'crackled', 'even', 'drowning', 'speaker', 'disappointed']",2
26761,"['downside', 'likely', 'case', 'smart', 'switch', 'deep', 'installing', 'need', 'room', 'box']",2
26777,"['set', 'inside', 'pointed', 'camera', 'outside', 'wide', 'enough', 'angle', 'get', 'driveway', 'front', 'porch', 'great', 'feature', 'narrow', 'window', 'motion', 'detection', 'since', 'live', 'fairly', 'busy', 'corner', 'didnt', 'want', 'get', 'notification', 'every', 'time', 'car', 'drove', 'price', 'amzing', 'little', 'camera', 'night', 'vision', 'work', 'great', 'since', 'set', 'record', 'thru', 'window', 'sometimes', 'glare', 'night', 'vision', 'took', 'time', 'find', 'correct', 'positioning', 'window', 'favor', 'spend', 'extra', 'sd', 'card', 'sd', 'card', 'allows', 'much', 'better', 'video', 'quality', 'ability', 'store', 'day', 'worth', 'video', 'im', 'impressed', 'camera', 'app', 'purchasing', 'another', 'one', 'back', 'patio', 'soon']",2
26799,"['work', 'well', 'super', 'clear', 'picture', 'tv']",2
26884,"['great', 'product']",2
26925,"['fun', 'game', 'came', 'great', 'condition', 'injoying', 'kid']",2
26993,"['wanted', 'buy']",2
27067,"['kid', 'love', 'well', 'designed']",2
27244,"['excited', 'antenna', 'installing', 'got', 'channel', 'waste']",2
27246,"['keyboard', 'little', 'difficult', 'use']",2
27326,['great'],2
27409,"['let', 'lower', 'priced', 'speaker', 'headphone', 'past', 'tend', 'start', 'strong', 'fade', 'quickly', 'however', 'not', 'experience', 'speaker', 'past', 'year', 'sound', 'great', 'quality', 'held', 'time', 'no', 'trouble', 'connecting', 'device', 'love', 'portability', 'slight', 'con', 'best', 'smaller', 'area', 'sound', 'distribute', 'carry', 'well', 'large', 'room', 'typical', 'speaker', 'size', 'overall', 'pleasantly', 'surprised', 'great', 'quality', 'speaker', 'fair', 'price']",2
27462,"['device', 'not', 'work', 'expected', 'even', 'within', 'yard', 'away', 'bluetooth', 'description', 'say', 'foot', 'joke', 'think']",2
27532,"['echo', 'auto', 'great', 'way', 'add', 'voice', 'control', 'alexa', 'vehicle', 'using', 'echo', 'auto', 'two', 'month', 'chevy', 'volt', 'little', 'no', 'complaint', 'start', 'automatically', 'power', 'vehicle', 'connects', 'phone', 'quickly', 'however', 'drive', 'window', 'majority', 'time', 'sometimes', 'alexa', 'struggle', 'pick', 'voice', 'wind', 'noise', 'music']",2
27543,"['issue', 'p', 'pro', 'flickering', 'tv', 'briefly', 'vizio', 'home', 'theatre', 'class', 'googled', 'first', 'suggestion', 'upgrade', 'hdmi', 'cable', 'searched', 'decided', 'try', 'pack', 'reasonably', 'priced', 'work', 'ton', 'money', 'happy', 'say', 'fixed', 'problem', 'no', 'longer', 'random', 'black', 'screen', 'happy', 'purchase', 'visually', 'see', 'no', 'difference', 'cable', 'fixed', 'black', 'problem']",2
27746,"['son', 'always', 'wanted', 'one', 'action', 'camera', 'call', 'gopros', 'really', 'excited', 'use', 'underwater', 'ride', 'bike', 'interesting', 'see', 'video', 'still', 'picture', 'turn']",2
27801,"['work', 'great', 'glad', 'upgraded']",2
27814,"['echo', 'auto', 'car', 'glad', 'bought', 'little', 'difficult', 'setup', 'first', 'setup', 'worked', 'without', 'problem', 'since']",2
27826,"['buying', 'amplified', 'hd', 'digital', 'tv', 'antenna', 'able', 'see', 'channel', 'tv', 'installing', 'antenna', 'scanning', 'new', 'channel', 'channel', 'wow', 'believe', 'placed', 'antenna', 'window', 'near', 'tv', 'light', 'take', 'space', 'installation', 'easy', 'believe', 'last', 'year', 'strongly', 'recommend']",2
27905,"['love', 'case', 'awesome', 'software', 'tell', 'battery', 'life', 'headphone', 'case']",2
27979,"['terrific', 'deal', 'renewing', 'sale']",2
28258,"['streaming', 'sirius', 'xm', 'sound', 'good', 'thing', 'wish', 'treble', 'bass', 'control', 'otherwise', 'impressive', 'bose', 'gmc', 'truck', 'house', 'entertainment', 'center', 'bose', 'fanatic', 'know', 'battery', 'life', 'yet', 'got', 'jamming', 'hair', 'nation', 'right', 'really', 'give', 'rat', 'battery', 'life', 'plug', 'thing', 'peace', 'brethrin']",2
28340,"['bought', 'son', 'extremely', 'happy']",2
28345,"['love', 'product', 'link', 'samsung', 'smartthings']",2
28507,"['start', 'thing', 'dislike', 'noise', 'live', 'mode', 'sound', 'tend', 'hear', 'lot', 'static', 'however', 'playing', 'back', 'video', 'sound', 'normal', 'fine']",2
28557,"['reason', 'give', 'kasa', 'switch', 'trouble', 'first', 'time', 'one', 'switch', 'lit', 'bathroom', 'called', 'kasa', 'technical', 'support', 'switch', 'working', 'seven', 'month', 'no', 'problem', 'sudden', 'stopped', 'working', 'called', 'kasa', 'support', 'technician', 'told', 'get', 'electrician', 'come', 'determine', 'switch', 'wired', 'correctly', 'told', 'would', 'cost', 'get', 'electrician', 'come', 'check', 'switch', 'already', 'working', 'correctly', 'originally', 'paid', 'cost', 'switch', 'would', 'want', 'pay', 'electrician', 'take', 'two', 'screw', 'see', 'switch', 'sealed', 'unit', 'nothing', 'could', 'test', 'anyway', 'really', 'not', 'like', 'technical', 'support', 'got', 'kasa', 'seems', 'kind', 'dumb', 'spend', 'check', 'switch']",2
28634,"['sturdy', 'easy', 'install', 'even', 'came', 'level']",2
28700,"['charger', 'daily', 'charger', 'year', 'finally', 'shorting', 'right', 'charge', 'port', 'part', 'guess', 'loose', 'connection', 'go', 'back', 'forth', 'charging', 'not', 'charging', 'last', 'almost', 'year', 'no', 'problem', 'say', 'definitely', 'got', 'money', 'worth', 'product', 'would', 'definitely', 'purchase']",2
28741,['perfect'],2
28782,"['buying', 'roku', 'hoping', 'get', 'away', 'lot', 'ad', 'bother', 'bought', 'told', 'not', 'many', 'ad', 'however', 'experience', 'watching', 'show', 'roughly', 'minute', 'long', 'got', 'ad', 'broken', 'ad', 'break', 'consisting', 'anywhere', 'ad', 'break', 'huge', 'disappointment', 'not', 'expecting', 'plus', 'side', 'would', 'device', 'small', 'compact', 'hide', 'away', 'easily', 'setup', 'fairly', 'simple', 'picture', 'quality', 'fine', 'tv', 'though', 'speak', 'look', 'like', 'kind', 'screen']",2
28784,"['impressed', 'well', 'picture', 'looked', 'well', 'many', 'channel', 'able', 'get', 'antenna', 'past', 'one', 'much', 'better', 'far']",2
28837,"['sound', 'great', 'price', 'seem', 'pretty', 'durable', 'link', 'another', 'flip', 'push', 'button', 'downside', 'linked', 'control', 'volume', 'individually']",2
28901,"['work', 'great', 'disabled', 'need', 'know', 'coming', 'home', 'coupled', 'outdoor', 'cam', 'no', 'surprise', 'handle']",2
28917,"['bought', 'laptop', 'use', 'learn', 'code', 'go', 'quality', 'mouse', 'pad', 'poor', 'going', 'return', 'coding', 'frequently', 'move', 'mouse', 'highlight', 'specific', 'piece', 'text', 'sort', 'edit', 'code', 'unfortunately', 'mousepad', 'laptop', 'not', 'accurate', 'precise', 'trying', 'make', 'fine', 'movement', 'mousepad', 'mouse', 'move', 'small', 'skip', 'instead', 'smooth', 'consistent', 'glide', 'make', 'impossible', 'move', 'mouse', 'quickly', 'precisely', 'trying', 'execute', 'precise', 'movement', 'slow', 'course', 'correct', 'several', 'time', 'get', 'mouse', 'close', 'want', 'go', 'instead', 'able', 'quickly', 'move', 'mouse', 'precise', 'location', 'intend', 'lack', 'precision', 'frustrating', 'make', 'user', 'experience', 'slow', 'going', 'return', 'purchase', 'laptop', 'least', 'year', 'consistent', 'use', 'want', 'endure', 'kind', 'frustration', 'every', 'single', 'day', 'trying', 'give', 'attention', 'towards', 'building', 'technical', 'skill', 'appreciate', 'speed', 'accuracy', 'mousepad', 'like', 'mac', 'laptop', 'ever', 'used', 'one', 'nothing', 'crazy', 'smooth', 'controllable', 'motion', 'follows', 'input', 'perfectly', 'would', 'advise', 'not', 'get', 'laptop', 'think', 'could', 'frustrated', 'user', 'experience', 'final', 'note', 'laptop', 'also', 'issue', 'running', 'ubuntu', 'whenever', 'closed', 'lid', 'laptop', 'would', 'suspend', 'totally', 'expected', 'suspend', 'mean', 'sleep', 'linux', 'whenever', 'reopened', 'lid', 'laptop', 'would', 'not', 'resume', 'turn', 'back', 'would', 'force', 'shut', 'restart', 'every', 'single', 'time', 'could', 'not', 'find', 'solution', 'issue', 'scouring', 'internet', 'trying', 'bunch', 'different', 'fix', 'hour', 'linux', 'distribution', 'small', 'issue', 'certain', 'laptop', 'whatever', 'reason', 'ubuntu', 'laptop', 'not', 'work', 'well', 'together', 'issue', 'also', 'frustrating', 'made', 'diminished', 'user', 'experience', 'although', 'may', 'able', 'find', 'another', 'distribution', 'would', 'worked', 'laptop', 'reason', 'much', 'mainly', 'first', 'reason', 'mousepad', 'returning', 'laptop', 'want', 'deal', 'issue', 'like', 'year', 'rather', 'spend', 'little', 'money', 'hope', 'helpful']",2
28958,"['got', 'home', 'play', 'music', 'wherever', 'not', 'disappoint', 'whatsoever', 'another', 'portable', 'speaker', 'ihome', 'no', 'comparison', 'sound', 'crisp', 'clear', 'plenty', 'bass', 'well', 'worth', 'money', 'say', 'lightly']",2
28964,"['love', 'sound', 'style', 'easy', 'connect', 'price', 'say', 'score', 'gave', 'star', 'charge', 'simply', 'used', 'hour', 'time']",2
28971,"['hour', 'useless']",2
29037,"['pro', 'overall', 'build', 'quality', 'construction', 'laptop', 'good', 'price', 'range', 'inner', 'component']",2
29040,"['okay', 'amazing', 'believe', 'paid', 'much', 'mount', 'inch', 'store', 'would', 'pay', 'well', 'super', 'easy', 'install', 'love', 'come', 'level', 'hdmi', 'cord', 'need', 'plug', 'something', 'else', 'release', 'handle', 'easy', 'pull', 'release', 'tv', 'wall']",2
29128,"['using', 'wireless', 'earbuds', 'month', 'use', 'work', 'house', 'cleaning', 'night', 'go', 'sleep', 'sound', 'quality', 'great']",2
29136,"['got', 'package', 'device', 'looked', 'promising', 'opened', 'stuck', 'phone', 'met', 'unsupported', 'sd', 'card', 'message', 'figured', 'needed', 'formatted', 'first', 'phone', 'want', 'format', 'reason', 'gave', 'card', 'benefit', 'doubt', 'put', 'inside', 'pc', 'instead', 'met', 'message', 'format', 'card', 'no', 'surprise', 'proceeded', 'format', 'even', 'disabled', 'quick', 'format', 'even', 'window', 'refused', 'format', 'card', 'maybe', 'something', 'else', 'missing', 'need', 'extensive', 'amount', 'preparation', 'hurdle', 'jumping', 'get', 'simple', 'sd', 'card', 'work', 'assuming', 'defective', 'samsung', 'one', 'leader', 'storage', 'quality', 'reason', 'little', 'luck', 'particular', 'sd', 'card']",2
29148,"['best', 'controller', 'switch']",2
29155,"['son', 'buenisimos']",2
29193,"['decent', 'product', 'le', 'price']",2
29291,"['apple', 'airpods', 'hurt', 'ear', 'much', 'comfortable', 'love', 'many', 'earbuds', 'get', 'quality', 'amazing', 'beat', 'price', 'yet', 'try', 'running', 'great', 'workout', 'lift', 'weight']",2
29296,"['gift', 'someone', 'really', 'liked', 'much']",2
29347,"['advertised', 'work', 'well', 'sound', 'good']",2
29376,"['liked', 'easy', 'set', 'hd', 'channel', 'look', 'great', 'would', 'recommend', 'antenna', 'specially', 'planning', 'put', 'window', 'wall']",2
29377,"['love', 'feel', 'sound', 'everything', 'sucker', 'apple', 'eco', 'system', 'make', 'life', 'much', 'easier']",2
29404,['awesome'],2
29492,"['far', 'good', 'easy', 'install', 'set', 'work', 'great', 'alexa']",2
29526,"['fast', 'shipment', 'worked', 'no', 'problem', 'easy', 'use']",2
29576,"['pro', 'sound', 'quality', 'great', 'calling', 'great', 'con', 'even', 'size', 'fit', 'ear', 'tied', 'size', 'constantly', 'adjusting']",2
29592,"['lost', 'netflix', 'old', 'machine', 'buddy', 'told', 'roku', 'tried', 'love']",2
29613,"['use', 'daily', 'routine', 'university', 'want', 'hear', 'music', 'plug', 'perfectly', 'excellent', 'music', 'quality']",2
29614,"['device', 'work', 'well', 'home', 'network', 'even', 'though', 'signal', 'strength', 'good', 'foot', 'roster', 'kept', 'disconnecting', 'falling', 'behind', 'moved', 'tv', 'right', 'next', 'router', 'fine', 'clearly', 'issue', 'ghz', 'not', 'support']",2
29650,"['love', 'nice', 'use', 'high', 'road', 'noise', 'commuter', 'car', 'well', 'outside', 'deck']",2
29651,"['purchased', 'product', 'connect', 'lap', 'top', 'projector', 'worked', 'great', 'able', 'play', 'dvd', 'laptop', 'project', 'wall', 'well', 'project', 'program', 'running', 'laptop', 'no', 'problem']",2
29699,"['convenient', 'since', 'galaxy', 'plus', 'audio', 'port', 'sound', 'quality', 'phone', 'call', 'excellent', 'music', 'quality', 'could', 'better', 'prefer', 'bass', 'ear', 'bud', 'complain', 'much', 'bud', 'lightweight', 'comfortable', 'keep', 'ear', 'long', 'period', 'time', 'overall', 'good', 'product', 'recommend']",2
29717,"['good', 'ear', 'bud', 'price', 'good', 'sound', 'good', 'connectivity', 'battery', 'life', 'last', 'hr', 'low', 'moderate', 'volume', 'also', 'fit', 'ear', 'ask', 'really']",2
29788,"['purchased', 'friend', 'got', 'code', 'instantly', 'loved', 'itif', 'looking', 'great', 'gift', 'friend', 'would', 'recommend']",2
29805,"['work', 'great', 'took', 'min', 'remove', 'old', 'switch', 'install', 'set', 'one']",2
29822,"['front', 'charger', 'stopped', 'working', 'lame', 'low', 'quality', 'guess', 'choose', 'different', 'product']",2
29846,"['using', 'charger', 'month', 'issue', 'connector', 'small', 'enough', 'not', 'remove', 'case', 'charge']",2
29976,"['bit', 'research', 'chose', 'tozo', 'wireless', 'earbuds', 'many', 'choice', 'available', 'amazon', 'price', 'point', 'wanted', 'pay', 'fantastic', 'moderate', 'listener', 'several', 'kind', 'music', 'tried', 'many', 'kind', 'earbuds', 'price', 'point', 'personal', 'use', 'bud', 'best']",2
29990,"['pro', 'overall', 'product', 'small', 'sleek', 'connects', 'phone', 'car', 'speaker', 'relatively', 'well']",2
30077,"['arrived', 'timely', 'right', 'size', 'box', 'easy', 'use', 'set', 'old', 'device', 'get', 'new', 'chance', 'car']",2
30135,"['work', 'well', 'car', 'sometimes', 'give', 'trouble', 'starting', 'car', 'play', 'redo', 'connection']",2
30162,"['meet', 'expectation', 'would', 'recommend', 'buy']",2
30220,"['good', 'idea', 'product', 'noise', 'canceling', 'working', 'well', 'tooo', 'short', 'hour', 'work', 'case', 'charge', 'not', 'bad', 'nice', 'working', 'phone', 'even', 'go', 'far', 'away', 'phone']",2
30249,"['not', 'sure', 'deal', 'product', 'first', 'installed', 'worked', 'ok', 'except', 'real', 'problem', 'buffering', 'note', 'fastest', 'internet', 'connection', 'buy', 'mb', 'using', 'wired', 'ethernet', 'connection', 'not', 'wifi', 'wifi', 'almost', 'useless', 'slow', 'tv', 'foot', 'router', 'fire', 'stick', 'constantly', 'loos', 'internet', 'connection', 'despite', 'brand', 'new', 'ethernet', 'cable']",2
