,review,prediction
21959,"['advertised', 'great', 'addition', 'although', 'standard', 'device', 'bit', 'money', 'grab', 'thing', 'no', 'application', 'beside', 'connecting', 'device', 'would', 'star', 'cheaper', 'came', 'unit', 'default']",4
21963,"['qi', 'charger', 'work', 'fine', 'rubber', 'ring', 'top', 'device', 'separating', 'month', 'use', 'actually', 'started', 'separate', 'month', 'use', 'affect', 'usability', 'charger', 'obviously', 'cheaply', 'made', 'expect', 'though']",4
21966,"['think', 'really', 'would', 'enjoyed', 'headphone', 'not', 'missing', 'crucial', 'feature', 'one', 'come', 'hard', 'case', 'come', 'faux', 'leather', 'drawstring', 'bag', 'get', 'close', 'way', 'college', 'student', 'want', 'sure', 'headphone', 'get', 'battered', 'put', 'backpack', 'know', 'partially', 'fault', 'not', 'looking', 'product', 'close', 'enough', 'would', 'expect', 'headphone', 'like', 'case', 'protection', 'traveling']",4
21969,"['cord', 'great', 'extended', 'length', 'cheaper', 'brand', 'name', 'one', 'hold', 'better', 'low', 'cost', 'cord', 'wear', 'quicker']",4
22010,"['use', 'airbnb', 'guesthouse', 'work', 'great', 'also', 'great', 'customer', 'service', 'setting', 'unit']",4
22018,"['work', 'fine', 'printer', 'copier', 'curl', 'jam']",4
22034,"['no', 'necesitaba', 'ma', 'cumple', 'ampliamente', 'mi', 'expectativas']",4
22038,"['super', 'processor', 'good', 'shipping']",4
22043,"['bought', 'speaker', 'outdoor', 'use', 'listen', 'working', 'garden', 'shooting', 'hoop', 'driveway', 'battery', 'life', 'great', 'listen', 'several', 'hour', 'charge', 'bluetooth', 'pairing', 'easy', 'never', 'issue', 'bluetooth', 'range', 'good', 'no', 'issue', 'paired', 'iphone', 'take', 'worth', 'sound', 'quality', 'nice', 'speaker', 'small', 'issue', 'sometimes', 'not', 'loud', 'enough', 'time', 'volume', 'adequate', 'know', 'sometimes', 'volume', 'speaker', 'mildly', 'louder', 'come', 'iphone', 'happen', 'time', 'think', 'occurs', 'mostly', 'maybe', 'listen', 'podcasts', 'thru', 'speaker', 'would', 'rated', 'full', 'star', 'volume', 'would', 'fully', 'met', 'need']",4
22087,"['know', 'bose', 'always', 'make', 'excellent', 'product', 'extra', 'impressed', 'one', 'got', 'tv', 'speaker', 'pleasantly', 'surprised', 'bluetooth', 'play', 'music', 'iphone', 'not', 'watching', 'tv', 'setup', 'easy', 'universal', 'remote', 'control', 'everything', 'need', 'work', 'wonderfully']",4
22100,"['love', 'work', 'easy', 'transfer', 'stuff']",4
22116,"['mount', 'connecting', 'tv', 'simple', 'take', 'one', 'person', 'two', 'hang', 'tv', 'depending', 'size', 'bought', 'two', 'tv', 'mount', 'different', 'brand', 'one', 'room', 'another', 'living', 'room', 'one', 'much', 'easier', 'compared']",4
22118,"['first', 'set', 'wireless', 'headphone', 'initially', 'little', 'hesitant', 'much', 'expensive', 'one', 'available', 'assumed', 'would', 'cheap', 'bad', 'quality', 'wrong', 'work', 'great', 'easy', 'set', 'sound', 'amazing', 'would', 'definitely', 'recommend']",4
22137,"['great', 'speaker', 'especially', 'price', 'easy', 'setup', 'charge', 'size', 'speaker', 'sound', 'great', 'like', 'size', 'not', 'small', 'not', 'large', 'compared', 'sound', 'bar', 'speaker', 'much', 'larger', 'subwoofer', 'sound', 'bit', 'lacking', 'expected']",4
22141,"['easy', 'use', 'instal', 'cable', 'long', 'enough', 'used', 'anywhere', 'get', 'best', 'reception', 'even', 'picked', 'channel', 'expecting', 'get', 'great', 'quality', 'value', 'small', 'investment', 'cord', 'cutting', 'need', 'antenna', 'streaming', 'set']",4
22150,"['large', 'not', 'heavy', 'packed', 'well', 'included', 'bag', 'definitely', 'good', 'idea', 'protect', 'ring', 'power', 'supply', 'another', 'set', 'diffuser']",4
22163,"['not', 'need', 'worry', 'speed', 'work', 'good', 'panasonic', 'gx', 'nikon']",4
22177,"['sound', 'great', 'size', 'water', 'proof', 'nice', 'use', 'wet', 'area', 'pool', 'shower', 'hot', 'tub', 'etc', 'battery', 'last', 'long', 'time']",4
22187,"['received', 'ear', 'bud', 'impressed', 'packaging', 'really', 'nice', 'love', 'size', 'shape', 'get', 'fit', 'ear', 'perfect', 'super', 'easy', 'pair', 'charge']",4
22191,"['ordered', 'ring', 'light', 'monday', 'received', 'wednesday', 'set', 'plugged', 'came', 'went', 'upset', 'received', 'faulty', 'light', 'wasted', 'buck', 'really', 'needed', 'big', 'project', 'set', 'back', 'find', 'another', 'brand', 'go', 'one', 'not', 'even', 'sturdy', 'thought', 'would', 'best', 'buy', 'go']",4
22193,"['produto', 'chegou', 'no', 'prazo', 'exatamente', 'como', 'anunciado']",4
22195,"['ok', 'price', 'hard', 'get', 'case', 'design', 'not', 'best', 'sound', 'quality', 'wished', 'app', 'able', 'change', 'option', 'sensitive', 'touch', 'trying', 'put', 'sometimes', 'make', 'skip', 'song']",4
22208,"['far', 'good', 'not', 'showing', 'sign', 'wear', 'really', 'not', 'old', 'yet', 'would', 'like', 'see', 'longer', 'tapered', 'strain', 'relief', 'right', 'cable', 'exit', 'connector', 'mist', 'bending', 'take', 'place', 'long', 'tapered', 'strain', 'relief', 'would', 'beneficial', 'longevity', 'cable']",4
22232,"['owned', 'nintendo', 'console', 'since', 'game', 'cube', 'released', 'skeptical', 'first', 'switch', 'great', 'since', 'better', 'selection', 'third', 'party', 'title', 'played', 'either', 'home', 'go', 'also', 'since', 'turned', 'wii', 'nunchuck', 'remote', 'relieving', 'know', 'motion', 'control', 'optional', 'game']",4
22236,"['work', 'great', 'year', 'old', 'son']",4
22238,"['set', 'camera', 'initially', 'wifi', 'network', 'work', 'everything', 'seemed', 'run', 'smoothly', 'able', 'setup', 'account', 'connect', 'camera', 'account', 'view', 'live', 'feed', 'wyze', 'iphone', 'app', 'home', 'however', 'plugged', 'camera', 'opened', 'wyze', 'app', 'phone', 'told', 'no', 'network', 'detected', 'wifi', 'running', 'fine', 'combed', 'manual', 'wyze', 'support', 'website', 'verify', 'everything', 'done', 'correctly', 'using', 'compatible', 'software', 'firmware', 'device', 'still', 'not', 'working', 'tried', 'different', 'camera', 'app', 'camera', 'read', 'new', 'qr', 'code', 'leaving', 'unable', 'access', 'camera', 'sure', 'camera', 'work', 'fine', 'app', 'terrible', 'rendering', 'camera', 'unusable', 'think', 'twice', 'purchasing', 'spend', 'dollar', 'get', 'something', 'reliable', 'user', 'friendly', 'app']",4
22240,"['bought', 'year', 'ago', 'worked', 'fine', 'first', 'simply', 'disconnected', 'august', 'lock', 'never', 'connected', 'emailed', 'support', 'team', 'told', 'return', 'sent', 'another', 'one', 'try', 'one', 'year', 'incident', 'thing', 'happened', 'expect', 'disposable', 'product']",4
22242,"['work', 'great', 'much', 'convenient', 'beautiful', 'big', 'switch', 'use', 'alexa', 'button', 'control', 'light']",4
22286,"['enabling', 'rtsp', 'requires', 'special', 'firmware', 'downloaded', 'wyze', 'work', 'fine', 'little', 'bit', 'rtsp', 'feed', 'completely', 'dy', 'seemingly', 'random', 'clicking', 'regenerate', 'url', 'seems', 'work', 'bring', 'back', 'not', 'convenient', 'need', 'camera', 'quality', 'seems', 'fine', 'cheap', 'nice']",4
22288,"['needed', 'bit', 'light', 'stock', 'flash', 'taking', 'shot', 'indoors', 'light', 'easy', 'setup', 'take', 'provides', 'way', 'light', 'expected', 'worked', 'really', 'well', 'even', 'large', 'room']",4
22309,"['amazing', 'sound', 'purity', 'bought', 'discount', 'value', 'money', 'buy']",4
22311,"['work', 'great', 'much', 'better', 'one', 'bought', 'happy', 'product', 'buying']",4
22315,"['first', 'time', 'buy', 'antenna', 'manufacturer', 'however', 'buying', 'antenna', 'year', 'not', 'best', 'experience', 'antenna', 'best', 'amazing', 'tv', 'antenna', 'used', 'life', 'anywhere', 'place', 'antenna', 'get', 'amazing', 'reception', 'get', 'hd', 'channel', 'amazing', 'placed', 'antenna', 'behind', 'tv', 'visible', 'still', 'receive', 'amazing', 'reception', 'channel', 'look', 'amazing', 'high', 'definition', 'enjoy', 'many', 'channel', 'thanks', 'antenna', 'thank', 'creating', 'product', 'worth', 'money']",4
22316,"['product', 'best', 'brand', 'name', 'used', 'several', 'including', 'bose', 'skullcandy', 'month', 'work', 'fine', 'cellphone', 'tablet', 'turned', 'automatically', 'connects', 'cellphone', 'every', 'time', 'initial', 'set', 'voice', 'quality', 'phone', 'conversation', 'good', 'people', 'end', 'could', 'easily', 'hear', 'wired', 'connection', 'good', 'well', 'one', 'side', 'heaphone', 'not', 'work', 'contacted', 'seller', 'promptly', 'responded', 'back', 'took', 'care', 'issue', 'happy', 'would', 'highly', 'recommend', 'product', 'seller']",4
22328,"['believe', 'paid', 'paid', 'super', 'sturdy', 'stand', 'tall', 'lock', 'work', 'great', 'two', 'different', 'level', 'built', 'make', 'sure', 'got', 'camera', 'angle', 'straight', 'twist', 'lock', 'hold', 'thing', 'place', 'tightly', 'not', 'difficult', 'loosen', 'lightweight', 'sturdy', 'package', 'wanted', 'backup', 'became', 'go']",4
22332,"['although', 'great', 'quality', 'felt', 'something', 'give', 'ear', 'pain', 'case', 'using', 'continuously', 'hour', 'day']",4
22349,"['great', 'son', 'virtual', 'school', 'comfortable', 'work', 'really', 'well']",4
22356,"['great', 'value', 'work', 'expected']",4
22371,"['easy', 'set', 'no', 'internet', 'needed', 'many', 'channel', 'money', 'saver', 'long', 'run']",4
22378,"['easy', 'install']",4
22413,['priced'],4
22469,"['wireless', 'charging', 'work', 'flawlessly', 'come', 'usb', 'type', 'type', 'type', 'cord', 'type', 'type', 'perfect', 'vehicle', 'gave', 'small', 'deduction', 'not', 'come', 'ac', 'plug', 'adapter']",4
22472,"['special', 'need', 'child', 'need', 'keep', 'eye', 'getting', 'older', 'need', 'independence', 'work', 'perfectly', 'give', 'freedom', 'still', 'make', 'sure', 'safe', 'easy', 'set', 'picture', 'quality', 'good', 'like', 'able', 'talk', 'thru', 'camera', 'check', 'box']",4
22486,"['nice', 'headset', 'buy', 'listen', 'music', 'connect', 'gaming', 'station', 'look', 'lil', 'bulky', 'though', 'nc', 'bass', 'effect', 'good', 'bluetooth', 'connects', 'well', 'disappointed', 'microphone', 'audio', 'get', 'muffled', 'people', 'end', 'hear', 'clear', 'speak', 'lil', 'loud', 'make', 'voice', 'audible', 'end', 'not', 'good', 'choice', 'think', 'using', 'attend', 'meeting', 'something', 'like']",4
22490,"['bought', 'son', 'christmas', 'gift', 'love', 'killed', 'charger', 'cord', 'help', 'lot']",4
22497,"['cheap', 'affordable', 'good', 'quality', 'going', 'buy', 'future']",4
22506,"['perfectotenia', 'miedos', 'por', 'ser', 'mi', 'primera', 'compra', 'de', 'un', 'precio', 'algo', 'elevada', 'pero', 'llego', 'nuevo', 'sellado']",4
22509,"['really', 'enjoy', 'wireless', 'charger', 'one', 'thing', 'bother', 'specific', 'put', 'phone', 'charge', 'ive', 'couple', 'night', 'gone', 'bed', 'thinking', 'phone', 'charging', 'waking', 'enough', 'battery', 'alarm', 'go']",4
22516,"['want', 'run', 'cable', 'way', 'roof', 'antenna', 'room', 'moved', 'tv', 'much', 'trouble', 'thought', 'give', 'indoor', 'antenna', 'try', 'job', 'watched', 'oscar', 'no', 'interference', 'problem', 'whatsoever', 'buy', 'recommend', 'others']",4
22528,"['bit', 'filming', 'phone', 'needed', 'better', 'lighting', 'ordered', 'ring', 'light', 'came', 'super', 'fast', 'everything', 'box', 'great', 'shape', 'really', 'impressed', 'unit', 'overall', 'seem', 'like', 'one', 'part', 'skimped', 'sake', 'keeping', 'cost', 'everything', 'well', 'made', 'high', 'quality', 'set', 'take', 'second', 'pleased', 'would', 'recommend']",4
22547,"['excellent', 'performance']",4
22568,"['paid', 'mine', 'use', 'work', 'hoping', 'cancel', 'chronic', 'coughing', 'coworker', 'dull', 'enviro', 'noise', 'still', 'hear', 'conversation', 'everything', 'else', 'albeit', 'somewhat', 'muted', 'maybe', 'expectation', 'high', 'not', 'even', 'high', 'end', 'product', 'cancel', 'everything', 'sound', 'quality', 'ok', 'guess', 'seems', 'switch', 'stock', 'issue', 'samsung', 'earbuds', 'bass', 'sound', 'better', 'louder', 'cowin', 'battery', 'life', 'blue', 'tooth', 'connection', 'phone', 'use', 'excellent']",4
22570,"['love', 'echo', 'show', 'gift', 'christmas', 'email', 'amazon', 'help', 'u', 'learn', 'alexa', 'capability', 'live', 'south', 'asked', 'country', 'music', 'later', 'learned', 'want', 'hear', 'oldie', 'ask', 'play', 'country', 'western', 'music']",4
22575,"['not', 'pleased', 'product', 'attempt', 'install', 'frustrated', 'wish', 'return', 'said', 'return', 'window', 'passed', 'cannot', 'return', 'stuck', 'owning']",4
22589,"['great', 'sound', 'easy', 'connect', 'blue', 'tooth']",4
22602,"['keep', 'one', 'house', 'carry', 'one', 'go', 'cable', 'extremely', 'durable', 'charge', 'iphone', 'perfectly', 'also', 'crack', 'like', 'original', 'cable', 'received', 'phone']",4
22627,"['perfect', 'first', 'grader', 'distance', 'learning']",4
22630,"['usually', 'place', 'iphone', 'plus', 'disk', 'charger', 'not', 'detect', 'phone', 'need', 'remove', 'phone', 'put', 'charger', 'almost', 'every', 'time', 'work', 'second', 'try', 'phone', 'case', 'though', 'not', 'sure', 'reason', 'wife', 'iphone', 'case', 'work', 'pretty', 'well', 'not', 'much', 'issue', 'waste', 'second', 'time', 'every', 'time']",4
22646,"['easy', 'add', 'account']",4
22650,"['camera', 'work', 'fine', 'new', 'motion', 'detection', 'setting', 'terribly', 'limited', 'right', 'front', 'camera']",4
22668,"['love', 'dispenser', 'box', 'no', 'riping', 'paper', 'jus', 'dip', 'gey', 'need', 'close', 'easy', 'le', 'damage', 'le', 'dirt', 'finger', 'print']",4
22670,"['came', 'sealed', 'easy', 'set', 'screen', 'beautiful', 'magic', 'keyboard', 'feel', 'nice', 'definite', 'upgrade', 'previous', 'butterfly', 'mechanism', 'camera', 'quality', 'need', 'going', 'school', 'work', 'zoom', 'call', 'people', 'see', 'clearly', 'camera', 'opinion', 'could', 'definitely', 'improved', 'especially', 'high', 'price', 'seems', 'flaw', 'lastly', 'talk', 'fan', 'noise', 'macbook', 'heating', 'personal', 'use', 'macbook', 'never', 'heated', 'even', 'bottom', 'fan', 'heard', 'bit', 'downloading', 'large', 'app', 'file', 'day', 'day', 'use', 'browsing', 'netflix', 'zoom', 'call', 'presentation', 'would', 'likely', 'never', 'hear', 'fan', 'feel', 'heat', 'underneath', 'keyboard', 'definitely', 'recommend', 'computer', 'especially', 'first', 'mac', 'enjoy', 'update', 'le', 'week', 'purchasing', 'macbook', 'still', 'work', 'fantastic', 'however', 'started', 'minecraft', 'played', 'creative', 'minute', 'fan', 'started', 'blasting', 'loud', 'not', 'suggest', 'computer', 'want', 'game', 'however', 'daily', 'usage', 'wonderful']",4
22672,"['bought', 'transmitter', 'use', 'taotronics', 'sound', 'bar', 'inch', 'since', 'figured', 'using', 'brand', 'speaker', 'transmitter', 'would', 'work', 'better', 'not', 'sound', 'bar', 'hard', 'time', 'picking', 'transmitter', 'projector', 'roku', 'set', 'transmitter', 'plugged', 'power', 'sound', 'generally', 'go', 'turn', 'projector', 'give', 'power', 'transmitter', 'hold', 'transmitter', 'button', 'flash', 'blue', 'red', 'turn', 'sound', 'bar', 'blue', 'light', 'blink', 'red', 'blue', 'transmitter', 'light', 'blink', 'blinking', 'blinking', 'blinking', 'second', 'later', 'still', 'blinking', 'no', 'connecting', 'minute', 'later', 'still', 'blinking', 'no', 'connecting', 'minute', 'turn', 'transmitter', 'sound', 'bar', 'repeat', 'unplug', 'transmitter', 'turn', 'sound', 'bar', 'repeat']",4
22693,"['revised', 'review', 'last', 'one', 'star', 'could', 'not', 'get', 'mic', 'work', 'today', 'received', 'letter', 'apology', 'not', 'expecting', 'new', 'head', 'set', 'impressed', 'today', 'world', 'seems', 'company', 'get', 'money', 'done', 'well', 'cowin', 'team', 'could', 'not', 'accept', 'star', 'good', 'faith', 'dropped', 'owner', 'security', 'guard', 'company', 'tested', 'unit', 'joy', 'worked', 'great', 'like', 'expected', 'fit', 'great', 'thank', 'much', 'please', 'send', 'return', 'information', 'send', 'others', 'back', 'not', 'want', 'anything', 'free', 'love', 'ken']",4
22731,['bose'],4
22737,"['action', 'video', 'camera', 'record', 'great', 'quality', 'good', 'alternative', 'looking', 'something', 'inexpensive', 'compared', 'gopro', 'name', 'brand', 'took', 'bit', 'figure', 'initial', 'set', 'attachment', 'easy', 'use', 'since', 'understanding', 'camera', 'button', 'attachment', 'gear']",4
22755,"['looking', 'headset', 'use', 'xbox', 'attached', 'computer', 'monitor', 'headset', 'good', 'quality', 'price', 'sound', 'good', 'enough', 'tell', 'sound', 'coming', 'spatially', 'playing', 'battle', 'royale', 'style', 'game', 'purchase', 'intro', 'set', 'upgrade', 'later', 'feel', 'need', 'good', 'product']",4
22757,"['easy', 'install', 'use', 'great', 'quality']",4
22767,"['easy', 'install', 'plus', 'easy', 'wifi', 'connection', 'equal', 'making', 'life', 'little', 'easier']",4
22773,"['used', 'handful', 'time', 'right', 'ear', 'bud', 'stopped', 'charging', 'trying', 'figure', 'saw', 'one', 'little', 'metal', 'connector', 'inside', 'right', 'ear', 'bud', 'broken', 'course', 'two', 'day', 'return', 'date', 'expired', 'tried', 'contacting', 'amazon', 'woman', 'spoke', 'no', 'help', 'suggested', 'contact', 'tozo', 'store', 'got', 'message', 'back', 'asking', 'tried', 'putting', 'right', 'ear', 'bud', 'left', 'charging', 'station', 'replied', 'still', 'nothing', 'no', 'reply', 'tozo', 'store', 'week', 'later', 'sent', 'another', 'message', 'tozo', 'store', 'complaining', 'problem', 'two', 'day', 'later', 'get', 'response', 'asking', 'tried', 'putting', 'right', 'ear', 'bud', 'left', 'charging', 'station', 'obviously', 'not', 'paying', 'attention', 'complaint', 'done', 'zero', 'fix', 'problem']",4
22778,"['listen', 'podcasts', 'day', 'everyday', 'working', 'constantly', 'used', 'comfortable', 'easy', 'use', 'battery', 'life', 'great', 'noise', 'cancelling', 'feature', 'work', 'amazing', 'well', 'glad', 'daily', 'life']",4
22784,"['big', 'fan', 'tozo', 'headphone', 'bought', 'pair', 'far', 'family', 'use', 'every', 'day', 'price', 'think', 'beat', 'comfortable', 'simple', 'use', 'high', 'quality', 'push', 'ear', 'bass', 'excellent', 'lightly', 'put', 'hear', 'much', 'bass', 'typical', 'ear', 'bud', 'microphone', 'performs', 'well', 'phone', 'call', 'place', 'silent', 'room', 'find', 'necessary', 'take', 'right', 'earbud', 'ear', 'hold', 'front', 'mouth', 'otherwise', 'person', 'call', 'hear', 'not', 'great', 'use', 'hand', 'hold', 'earbud', 'front', 'mouth', 'think', 'much', 'tozo']",4
